Price,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,INDEX,RTYU4,INDEX,RTYU4,INDEX,RTYU4,INDEX,RTYU4,INDEX,RTYU4,INDEX,RTYU4
Date,,,,,,,,,,,,
2023-12-29 00:00:00+00:00,45.119998931884766,,45.119998931884766,,45.119998931884766,,45.119998931884766,,45.119998931884766,,0,
2024-01-02 00:00:00+00:00,44.869998931884766,,44.869998931884766,,44.869998931884766,,44.869998931884766,,44.869998931884766,,0,
2024-01-03 00:00:00+00:00,44.5099983215332,,44.5099983215332,,44.5099983215332,,44.5099983215332,,44.5099983215332,,0,
2024-01-04 00:00:00+00:00,44.36000061035156,,44.36000061035156,,44.36000061035156,,44.36000061035156,,44.36000061035156,,0,
2024-01-05 00:00:00+00:00,44.439998626708984,,44.439998626708984,,44.439998626708984,,44.439998626708984,,44.439998626708984,,0,
2024-01-08 00:00:00+00:00,45.06999969482422,,45.06999969482422,,45.06999969482422,,45.06999969482422,,45.06999969482422,,0,
2024-01-09 00:00:00+00:00,45.0099983215332,,45.0099983215332,,45.0099983215332,,45.0099983215332,,45.0099983215332,,0,
2024-01-10 00:00:00+00:00,45.2599983215332,,45.2599983215332,,45.2599983215332,,45.2599983215332,,45.2599983215332,,0,
2024-01-11 00:00:00+00:00,45.2400016784668,,45.2400016784668,,45.2400016784668,,45.2400016784668,,45.2400016784668,,0,
2024-01-12 00:00:00+00:00,45.27000045776367,,45.27000045776367,,45.27000045776367,,45.27000045776367,,45.27000045776367,,0,
2024-01-16 00:00:00+00:00,45.099998474121094,,45.099998474121094,,45.099998474121094,,45.099998474121094,,45.099998474121094,,0,
2024-01-17 00:00:00+00:00,44.849998474121094,,44.849998474121094,,44.849998474121094,,44.849998474121094,,44.849998474121094,,0,
2024-01-18 00:00:00+00:00,45.25,,45.25,,45.25,,45.25,,45.25,,0,
2024-01-19 00:00:00+00:00,45.810001373291016,,45.810001373291016,,45.810001373291016,,45.810001373291016,,45.810001373291016,,0,
2024-01-22 00:00:00+00:00,45.90999984741211,,45.90999984741211,,45.90999984741211,,45.90999984741211,,45.90999984741211,,0,
2024-01-23 00:00:00+00:00,46.040000915527344,,46.040000915527344,,46.040000915527344,,46.040000915527344,,46.040000915527344,,0,
2024-01-24 00:00:00+00:00,46.08000183105469,,46.08000183105469,,46.08000183105469,,46.08000183105469,,46.08000183105469,,0,
2024-01-25 00:00:00+00:00,46.31999969482422,,46.31999969482422,,46.31999969482422,,46.31999969482422,,46.31999969482422,,0,
2024-01-26 00:00:00+00:00,46.290000915527344,,46.290000915527344,,46.290000915527344,,46.290000915527344,,46.290000915527344,,0,
2024-01-29 00:00:00+00:00,46.63999938964844,,46.63999938964844,,46.63999938964844,,46.63999938964844,,46.63999938964844,,0,
2024-01-30 00:00:00+00:00,46.619998931884766,,46.619998931884766,,46.619998931884766,,46.619998931884766,,46.619998931884766,,0,
2024-01-31 00:00:00+00:00,45.869998931884766,,45.869998931884766,,45.869998931884766,,45.869998931884766,,45.869998931884766,,0,
2024-02-01 00:00:00+00:00,46.439998626708984,,46.439998626708984,,46.439998626708984,,46.439998626708984,,46.439998626708984,,0,
2024-02-02 00:00:00+00:00,46.939998626708984,,46.939998626708984,,46.939998626708984,,46.939998626708984,,46.939998626708984,,0,
2024-02-05 00:00:00+00:00,46.790000915527344,,46.790000915527344,,46.790000915527344,,46.790000915527344,,46.790000915527344,,0,
2024-02-06 00:00:00+00:00,46.900001525878906,,46.900001525878906,,46.900001525878906,,46.900001525878906,,46.900001525878906,,0,
2024-02-07 00:00:00+00:00,47.290000915527344,,47.290000915527344,,47.290000915527344,,47.290000915527344,,47.290000915527344,,0,
2024-02-08 00:00:00+00:00,47.31999969482422,,47.31999969482422,,47.31999969482422,,47.31999969482422,,47.31999969482422,,0,
2024-02-09 00:00:00+00:00,47.59000015258789,,47.59000015258789,,47.59000015258789,,47.59000015258789,,47.59000015258789,,0,
2024-02-12 00:00:00+00:00,47.54999923706055,,47.54999923706055,,47.54999923706055,,47.54999923706055,,47.54999923706055,,0,
2024-02-13 00:00:00+00:00,46.90999984741211,,46.90999984741211,,46.90999984741211,,46.90999984741211,,46.90999984741211,,0,
2024-02-14 00:00:00+00:00,47.36000061035156,,47.36000061035156,,47.36000061035156,,47.36000061035156,,47.36000061035156,,0,
2024-02-15 00:00:00+00:00,47.650001525878906,,47.650001525878906,,47.650001525878906,,47.650001525878906,,47.650001525878906,,0,
2024-02-16 00:00:00+00:00,47.43000030517578,,47.43000030517578,,47.43000030517578,,47.43000030517578,,47.43000030517578,,0,
2024-02-20 00:00:00+00:00,47.13999938964844,,47.13999938964844,,47.13999938964844,,47.13999938964844,,47.13999938964844,,0,
2024-02-21 00:00:00+00:00,47.20000076293945,,47.20000076293945,,47.20000076293945,,47.20000076293945,,47.20000076293945,,0,
2024-02-22 00:00:00+00:00,48.20000076293945,,48.20000076293945,,48.20000076293945,,48.20000076293945,,48.20000076293945,,0,
2024-02-23 00:00:00+00:00,48.220001220703125,,48.220001220703125,,48.220001220703125,,48.220001220703125,,48.220001220703125,,0,
2024-02-26 00:00:00+00:00,48.040000915527344,,48.040000915527344,,48.040000915527344,,48.040000915527344,,48.040000915527344,,0,
2024-02-27 00:00:00+00:00,48.119998931884766,,48.119998931884766,,48.119998931884766,,48.119998931884766,,48.119998931884766,,0,
2024-02-28 00:00:00+00:00,48.04999923706055,,48.04999923706055,,48.04999923706055,,48.04999923706055,,48.04999923706055,,0,
2024-02-29 00:00:00+00:00,48.310001373291016,,48.310001373291016,,48.310001373291016,,48.310001373291016,,48.310001373291016,,0,
2024-03-01 00:00:00+00:00,48.689998626708984,,48.689998626708984,,48.689998626708984,,48.689998626708984,,48.689998626708984,,0,
2024-03-04 00:00:00+00:00,48.63999938964844,,48.63999938964844,,48.63999938964844,,48.63999938964844,,48.63999938964844,,0,
2024-03-05 00:00:00+00:00,48.13999938964844,,48.13999938964844,,48.13999938964844,,48.13999938964844,,48.13999938964844,,0,
2024-03-06 00:00:00+00:00,48.38999938964844,,48.38999938964844,,48.38999938964844,,48.38999938964844,,48.38999938964844,,0,
2024-03-07 00:00:00+00:00,48.900001525878906,,48.900001525878906,,48.900001525878906,,48.900001525878906,,48.900001525878906,,0,
2024-03-08 00:00:00+00:00,48.58000183105469,,48.58000183105469,,48.58000183105469,,48.58000183105469,,48.58000183105469,,0,
2024-03-11 00:00:00+00:00,48.529998779296875,,48.529998779296875,,48.529998779296875,,48.529998779296875,,48.529998779296875,,0,
2024-03-12 00:00:00+00:00,49.06999969482422,,49.06999969482422,,49.06999969482422,,49.06999969482422,,49.06999969482422,,0,
2024-03-13 00:00:00+00:00,48.97999954223633,,48.97999954223633,,48.97999954223633,,48.97999954223633,,48.97999954223633,,0,
2024-03-14 00:00:00+00:00,48.849998474121094,,48.849998474121094,,48.849998474121094,,48.849998474121094,,48.849998474121094,,0,
2024-03-15 00:00:00+00:00,48.540000915527344,,48.540000915527344,,48.540000915527344,,48.540000915527344,,48.540000915527344,,0,
2024-03-18 00:00:00+00:00,48.849998474121094,,48.849998474121094,,48.849998474121094,,48.849998474121094,,48.849998474121094,,0,
2024-03-19 00:00:00+00:00,49.11000061035156,,49.11000061035156,,49.11000061035156,,49.11000061035156,,49.11000061035156,,0,
2024-03-20 00:00:00+00:00,49.560001373291016,,49.560001373291016,,49.560001373291016,,49.560001373291016,,49.560001373291016,,0,
2024-03-21 00:00:00+00:00,49.720001220703125,,49.720001220703125,,49.720001220703125,,49.720001220703125,,49.720001220703125,,0,
2024-03-22 00:00:00+00:00,49.650001525878906,,49.650001525878906,,49.650001525878906,,49.650001525878906,,49.650001525878906,,0,
2024-03-25 00:00:00+00:00,49.5,,49.5,,49.5,,49.5,,49.5,,0,
2024-03-26 00:00:00+00:00,49.36000061035156,,49.36000061035156,,49.36000061035156,,49.36000061035156,,49.36000061035156,,0,
2024-03-27 00:00:00+00:00,49.790000915527344,,49.790000915527344,,49.790000915527344,,49.790000915527344,,49.790000915527344,,0,
2024-03-28 00:00:00+00:00,49.849998474121094,,49.849998474121094,,49.849998474121094,,49.849998474121094,,49.849998474121094,,0,
2024-04-01 00:00:00+00:00,49.75,,49.75,,49.75,,49.75,,49.75,,0,
2024-04-02 00:00:00+00:00,49.38999938964844,,49.38999938964844,,49.38999938964844,,49.38999938964844,,49.38999938964844,,0,
2024-04-03 00:00:00+00:00,49.439998626708984,,49.439998626708984,,49.439998626708984,,49.439998626708984,,49.439998626708984,,0,
2024-04-04 00:00:00+00:00,48.84000015258789,,48.84000015258789,,48.84000015258789,,48.84000015258789,,48.84000015258789,,0,
2024-04-05 00:00:00+00:00,49.380001068115234,,49.380001068115234,,49.380001068115234,,49.380001068115234,,49.380001068115234,,0,
2024-04-08 00:00:00+00:00,49.36000061035156,,49.36000061035156,,49.36000061035156,,49.36000061035156,,49.36000061035156,,0,
2024-04-09 00:00:00+00:00,49.439998626708984,,49.439998626708984,,49.439998626708984,,49.439998626708984,,49.439998626708984,,0,
2024-04-10 00:00:00+00:00,48.970001220703125,,48.970001220703125,,48.970001220703125,,48.970001220703125,,48.970001220703125,,0,
2024-04-11 00:00:00+00:00,49.34000015258789,,49.34000015258789,,49.34000015258789,,49.34000015258789,,49.34000015258789,,0,
2024-04-12 00:00:00+00:00,48.630001068115234,,48.630001068115234,,48.630001068115234,,48.630001068115234,,48.630001068115234,,0,
2024-04-15 00:00:00+00:00,48.040000915527344,,48.040000915527344,,48.040000915527344,,48.040000915527344,,48.040000915527344,,0,
2024-04-16 00:00:00+00:00,47.939998626708984,,47.939998626708984,,47.939998626708984,,47.939998626708984,,47.939998626708984,,0,
2024-04-17 00:00:00+00:00,47.66999816894531,,47.66999816894531,,47.66999816894531,,47.66999816894531,,47.66999816894531,,0,
2024-04-18 00:00:00+00:00,47.560001373291016,,47.560001373291016,,47.560001373291016,,47.560001373291016,,47.560001373291016,,0,
2024-04-19 00:00:00+00:00,47.150001525878906,,47.150001525878906,,47.150001525878906,,47.150001525878906,,47.150001525878906,,0,
2024-04-22 00:00:00+00:00,47.560001373291016,,47.560001373291016,,47.560001373291016,,47.560001373291016,,47.560001373291016,,0,
2024-04-23 00:00:00+00:00,48.130001068115234,,48.130001068115234,,48.130001068115234,,48.130001068115234,,48.130001068115234,,0,
2024-04-24 00:00:00+00:00,48.13999938964844,,48.13999938964844,,48.13999938964844,,48.13999938964844,,48.13999938964844,,0,
2024-04-25 00:00:00+00:00,47.91999816894531,,47.91999816894531,,47.91999816894531,,47.91999816894531,,47.91999816894531,,0,
2024-04-26 00:00:00+00:00,48.40999984741211,,48.40999984741211,,48.40999984741211,,48.40999984741211,,48.40999984741211,,0,
2024-04-29 00:00:00+00:00,48.560001373291016,,48.560001373291016,,48.560001373291016,,48.560001373291016,,48.560001373291016,,0,
2024-04-30 00:00:00+00:00,47.79999923706055,,47.79999923706055,,47.79999923706055,,47.79999923706055,,47.79999923706055,,0,
2024-05-01 00:00:00+00:00,47.63999938964844,,47.63999938964844,,47.63999938964844,,47.63999938964844,,47.63999938964844,,0,
2024-05-02 00:00:00+00:00,48.06999969482422,,48.06999969482422,,48.06999969482422,,48.06999969482422,,48.06999969482422,,0,
2024-05-03 00:00:00+00:00,48.68000030517578,,48.68000030517578,,48.68000030517578,,48.68000030517578,,48.68000030517578,,0,
2024-05-06 00:00:00+00:00,49.18000030517578,,49.18000030517578,,49.18000030517578,,49.18000030517578,,49.18000030517578,,0,
2024-05-07 00:00:00+00:00,49.25,,49.25,,49.25,,49.25,,49.25,,0,
2024-05-08 00:00:00+00:00,49.2400016784668,,49.2400016784668,,49.2400016784668,,49.2400016784668,,49.2400016784668,,0,
2024-05-09 00:00:00+00:00,49.5,,49.5,,49.5,,49.5,,49.5,,0,
2024-05-10 00:00:00+00:00,49.59000015258789,,49.59000015258789,,49.59000015258789,,49.59000015258789,,49.59000015258789,,0,
2024-05-13 00:00:00+00:00,49.58000183105469,,49.58000183105469,,49.58000183105469,,49.58000183105469,,49.58000183105469,,0,
2024-05-14 00:00:00+00:00,49.83000183105469,,49.83000183105469,,49.83000183105469,,49.83000183105469,,49.83000183105469,,0,
2024-05-15 00:00:00+00:00,50.41999816894531,,50.41999816894531,,50.41999816894531,,50.41999816894531,,50.41999816894531,,0,
2024-05-16 00:00:00+00:00,50.31999969482422,,50.31999969482422,,50.31999969482422,,50.31999969482422,,50.31999969482422,,0,
2024-05-17 00:00:00+00:00,50.380001068115234,,50.380001068115234,,50.380001068115234,,50.380001068115234,,50.380001068115234,,0,
2024-05-20 00:00:00+00:00,50.43000030517578,,50.43000030517578,,50.43000030517578,,50.43000030517578,,50.43000030517578,,0,
2024-05-21 00:00:00+00:00,50.560001373291016,,50.560001373291016,,50.560001373291016,,50.560001373291016,,50.560001373291016,,0,
2024-05-22 00:00:00+00:00,50.41999816894531,,50.41999816894531,,50.41999816894531,,50.41999816894531,,50.41999816894531,,0,
2024-05-23 00:00:00+00:00,50.04999923706055,,50.04999923706055,,50.04999923706055,,50.04999923706055,,50.04999923706055,,0,
2024-05-24 00:00:00+00:00,50.400001525878906,,50.400001525878906,,50.400001525878906,,50.400001525878906,,50.400001525878906,,0,
2024-05-28 00:00:00+00:00,50.40999984741211,,50.40999984741211,,50.40999984741211,,50.40999984741211,,50.40999984741211,,0,
2024-05-29 00:00:00+00:00,50.040000915527344,,50.040000915527344,,50.040000915527344,,50.040000915527344,,50.040000915527344,,0,
2024-05-30 00:00:00+00:00,49.75,,49.75,,49.75,,49.75,,49.75,,0,
2024-05-31 00:00:00+00:00,50.150001525878906,,50.150001525878906,,50.150001525878906,,50.150001525878906,,50.150001525878906,,0,
2024-06-03 00:00:00+00:00,50.220001220703125,,50.220001220703125,,50.220001220703125,,50.220001220703125,,50.220001220703125,,0,
2024-06-04 00:00:00+00:00,50.290000915527344,,50.290000915527344,,50.290000915527344,,50.290000915527344,,50.290000915527344,,0,
2024-06-05 00:00:00+00:00,50.88999938964844,,50.88999938964844,,50.88999938964844,,50.88999938964844,,50.88999938964844,,0,
2024-06-06 00:00:00+00:00,50.880001068115234,,50.880001068115234,,50.880001068115234,,50.880001068115234,,50.880001068115234,,0,
2024-06-07 00:00:00+00:00,50.83000183105469,,50.83000183105469,,50.83000183105469,,50.83000183105469,,50.83000183105469,,0,
2024-06-10 00:00:00+00:00,50.970001220703125,,50.970001220703125,,50.970001220703125,,50.970001220703125,,50.970001220703125,,0,
2024-06-11 00:00:00+00:00,51.099998474121094,,51.099998474121094,,51.099998474121094,,51.099998474121094,,51.099998474121094,,0,
2024-06-12 00:00:00+00:00,51.540000915527344,,51.540000915527344,,51.540000915527344,,51.540000915527344,,51.540000915527344,,0,
2024-06-13 00:00:00+00:00,51.65999984741211,,51.65999984741211,,51.65999984741211,,51.65999984741211,,51.65999984741211,,0,
2024-06-14 00:00:00+00:00,51.650001525878906,,51.650001525878906,,51.650001525878906,,51.650001525878906,,51.650001525878906,,0,
2024-06-17 00:00:00+00:00,52.060001373291016,,52.060001373291016,,52.060001373291016,,52.060001373291016,,52.060001373291016,,0,
2024-06-18 00:00:00+00:00,52.189998626708984,,52.189998626708984,,52.189998626708984,,52.189998626708984,,52.189998626708984,,0,
2024-06-20 00:00:00+00:00,52.060001373291016,,52.060001373291016,,52.060001373291016,,52.060001373291016,,52.060001373291016,,0,
2024-06-21 00:00:00+00:00,51.97999954223633,,51.97999954223633,,51.97999954223633,,51.97999954223633,,51.97999954223633,,0,
2024-06-24 00:00:00+00:00,51.81999969482422,,51.81999969482422,,51.81999969482422,,51.81999969482422,,51.81999969482422,,0,
2024-06-25 00:00:00+00:00,52.02000045776367,,52.02000045776367,,52.02000045776367,,52.02000045776367,,52.02000045776367,,0,
2024-06-26 00:00:00+00:00,52.11000061035156,,52.11000061035156,,52.11000061035156,,52.11000061035156,,52.11000061035156,,0,
2024-06-27 00:00:00+00:00,52.150001525878906,,52.150001525878906,,52.150001525878906,,52.150001525878906,,52.150001525878906,,0,
2024-06-28 00:00:00+00:00,51.95000076293945,,51.95000076293945,,51.95000076293945,,51.95000076293945,,51.95000076293945,,0,
2024-07-01 00:00:00+00:00,52.08000183105469,,52.08000183105469,,52.08000183105469,,52.08000183105469,,52.08000183105469,,0,
2024-07-02 00:00:00+00:00,52.40999984741211,,52.40999984741211,,52.40999984741211,,52.40999984741211,,52.40999984741211,,0,
2024-07-03 00:00:00+00:00,52.66999816894531,,52.66999816894531,,52.66999816894531,,52.66999816894531,,52.66999816894531,,0,
2024-07-05 00:00:00+00:00,52.970001220703125,,52.970001220703125,,52.970001220703125,,52.970001220703125,,52.970001220703125,,0,
2024-07-08 00:00:00+00:00,53.02000045776367,,53.02000045776367,,53.02000045776367,,53.02000045776367,,53.02000045776367,,0,
2024-07-09 00:00:00+00:00,53.06999969482422,,53.06999969482422,,53.06999969482422,,53.06999969482422,,53.06999969482422,,0,
2024-07-10 00:00:00+00:00,53.619998931884766,,53.619998931884766,,53.619998931884766,,53.619998931884766,,53.619998931884766,,0,
2024-07-11 00:00:00+00:00,53.150001525878906,,53.150001525878906,,53.150001525878906,,53.150001525878906,,53.150001525878906,,0,
2024-07-12 00:00:00+00:00,53.439998626708984,,53.439998626708984,,53.439998626708984,,53.439998626708984,,53.439998626708984,,0,
2024-07-15 00:00:00+00:00,53.599998474121094,,53.599998474121094,,53.599998474121094,,53.599998474121094,,53.599998474121094,,0,
2024-07-16 00:00:00+00:00,53.939998626708984,,53.939998626708984,,53.939998626708984,,53.939998626708984,,53.939998626708984,,0,
2024-07-17 00:00:00+00:00,53.20000076293945,,53.20000076293945,,53.20000076293945,,53.20000076293945,,53.20000076293945,,0,
2024-07-18 00:00:00+00:00,52.779998779296875,,52.779998779296875,,52.779998779296875,,52.779998779296875,,52.779998779296875,,0,
2024-07-19 00:00:00+00:00,52.41999816894531,,52.41999816894531,,52.41999816894531,,52.41999816894531,,52.41999816894531,,0,
2024-07-22 00:00:00+00:00,52.9900016784668,,52.9900016784668,,52.9900016784668,,52.9900016784668,,52.9900016784668,,0,
2024-07-23 00:00:00+00:00,52.90999984741211,,52.90999984741211,,52.90999984741211,,52.90999984741211,,52.90999984741211,,0,
2024-07-24 00:00:00+00:00,51.689998626708984,,51.689998626708984,,51.689998626708984,,51.689998626708984,,51.689998626708984,,0,
2024-07-25 00:00:00+00:00,51.41999816894531,,51.41999816894531,,51.41999816894531,,51.41999816894531,,51.41999816894531,,0,
2024-07-26 00:00:00+00:00,52.0,,52.0,,52.0,,52.0,,52.0,,0,
2024-07-29 00:00:00+00:00,52.040000915527344,,52.040000915527344,,52.040000915527344,,52.040000915527344,,52.040000915527344,,0,
2024-07-30 00:00:00+00:00,51.790000915527344,,51.790000915527344,,51.790000915527344,,51.790000915527344,,51.790000915527344,,0,
2024-07-31 00:00:00+00:00,52.61000061035156,,52.61000061035156,,52.61000061035156,,52.61000061035156,,52.61000061035156,,0,
2024-08-01 00:00:00+00:00,51.88999938964844,,51.88999938964844,,51.88999938964844,,51.88999938964844,,51.88999938964844,,0,
2024-08-02 00:00:00+00:00,50.939998626708984,,50.939998626708984,,50.939998626708984,,50.939998626708984,,50.939998626708984,,0,
2024-08-05 00:00:00+00:00,49.41999816894531,,49.41999816894531,,49.41999816894531,,49.41999816894531,,49.41999816894531,,0,
